price,room,bathroom,surface,link,property_type,city,zone
320000.0,2.0,1.0,60.0,https://www.avito.ma/fr/deroua/appartements/appartement_%C3%A0_vendre__56787648.htm,Appartements , Deroua,Toute la ville
4200000.0,4.0,4.0,,https://www.avito.ma/fr/ain_atig/villas_et_riads/Villa_3_Fa%C3%A7ades_en_Vente_%C3%A0_T%C3%A9mara_Ain_Atig_355_m%C2%B2_56648853.htm,Villas et Riads , Temara,Ain Atig
1250000.0,3.0,4.0,274.0,https://www.avito.ma/fr/ain_amiyer/maisons/duplex_%C3%A0_vendre_56714217.htm,Maisons , Fès,Ain Amiyer
3300000.0,3.0,3.0,1.0,https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_vendre_184_m%C2%B2_%C3%A0_Casablanca_Gauthier_56656626.htm,Appartements , Casablanca,Gauthier
1218000.0,,,,https://immoneuf.avito.ma/fr/unite/jXv?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
740000.0,,,,https://immoneuf.avito.ma/fr/unite/JsX?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
5550000.0,4.0,3.0,385.0,https://www.avito.ma/fr/autre_secteur/appartements/Sublime_Rez_de_Jardin_%C3%A0_Ville_Verte__Serena_Park__54078615.htm,Appartements , Casablanca,Autre secteur
460000.0,3.0,2.0,90.0,https://www.avito.ma/fr/had_soualem/appartements/appartement_avec_parking__56702293.htm,Appartements , Had Soualem,Toute la ville
940000.0,1.0,1.0,65.0,https://www.avito.ma/fr/quartier_du_parc/appartements/Coup_de_C_ur___Charmant_Studio_%C3%A0_Vendre_56587639.htm,Appartements , Mohammedia,Quartier du Parc
5800000.0,3.0,3.0,,https://www.avito.ma/fr/malabata/villas_et_riads/%D9%81%D9%8A%D9%84%D8%A7_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D9%85%D9%84%D8%A7%D8%A8%D8%A7%D8%B7%D8%A7_56194827.htm,Villas et Riads , Tanger,Malabata
1600000.0,3.0,3.0,,https://www.avito.ma/fr/anfa/appartements/3_chambre_avec_jardins_a_1min_cheikh_khalifa__56316097.htm,Appartements , Casablanca,Anfa
471000.0,,,,https://immoneuf.avito.ma/fr/unite/CGB?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2700000.0,7.0,2.0,150.0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Vente_Maison_8_pi%C3%A8ces_de_150_m2_%C3%A0_Marrakech_56661211.htm,Maisons , Marrakech,Ancienne Médina
930000.0,2.0,2.0,113.0,https://www.avito.ma/fr/el_ismailia/appartements/Appartement_a_vendre____Ismailia__56655020.htm,Appartements , Kénitra,El Ismailia
990000.0,2.0,2.0,99.0,https://www.avito.ma/fr/al_qods/appartements/Appartement_%C3%A0_vendre_92_m%C2%B2_%C3%A0_Casablanca_56754554.htm,Appartements , Casablanca,Al Qods
1820000.0,,,,https://immoneuf.avito.ma/fr/unite/x8V?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
7900000.0,8.0,7.0,600.0,https://www.avito.ma/fr/route_d_amezmiz/villas_et_riads/Vente_Villa_12_pi%C3%A8ces_de_600_m2_%C3%A0_Marrakech_56449879.htm,Villas et Riads , Marrakech,Route d'Amezmiz
1199998.0,2.0,2.0,,https://www.avito.ma/fr/corniche/appartements/Super_Appartement_%C3%A0_vendre_%C3%A0_Mohammedia_56770047.htm,Appartements , Mohammedia,Corniche
420000.0,1.0,1.0,43.0,https://www.avito.ma/fr/martil/appartements/Appartements_lux_moderne_%C3%A0_MARTIL_55258477.htm,Appartements , Martil,Toute la ville
1500000.0,,,,https://immoneuf.avito.ma/fr/unite/JcI?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2800000.0,5.0,3.0,118.0,https://www.avito.ma/fr/larache/maisons/maison_titr%C3%A9_plus_local_commercial_de_70_m2_56740908.htm,Maisons , Larache,Toute la ville
820000.0,2.0,2.0,82.0,https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_Confortable_82_m%C2%B2_%C3%A0_Bouskoura_55756046.htm,Appartements , Bouskoura,Bouskoura centre
4100000.0,3.0,3.0,164.0,https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_vendre_sur_Hay_Riad_Prestigia_56528383.htm,Appartements , Rabat,Hay Riad
650000.0,,,,https://immoneuf.avito.ma/fr/unite/NMw?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1690000.0,8.0,5.0,510.0,https://www.avito.ma/fr/marjane_2/maisons/Maison_R_4_a_vendre__Opportunit%C3%A9_a_saisir_56646288.htm,Maisons , Meknès,Marjane 2
680000.0,4.0,1.0,317.0,https://www.avito.ma/fr/zitoune/maisons/Maison_%C3%A0_vendre_317m__ADOULAIRE__Meknes_Bab_Kbich_55612006.htm,Maisons , Meknès,Zitoune
650000.0,,,,https://immoneuf.avito.ma/fr/unite/r1a?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
480000.0,2.0,2.0,72.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_68m%C2%B2_%C3%A0_Bouznika_53253973.htm,Appartements , Bouznika,Autre secteur
999000.0,2.0,2.0,81.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_vue_sur_mer_%C3%A0_vendre_%C3%A0_Ain_Sebaa_56731885.htm,Appartements , Casablanca,Ain Sebaa
1960000.0,3.0,3.0,122.0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Piscine__R%C3%A9sidence_ferm%C3%A9e__3min_CFC__Haut_standing_56316371.htm,Appartements , Casablanca,Casablanca Finance City
887500.0,,,,https://immoneuf.avito.ma/fr/unite/jzM?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
650000.0,3.0,1.0,115.0,https://www.avito.ma/fr/fnideq/appartements/appartement_fnideq__56746230.htm,Appartements , Fnideq,Toute la ville
1400000.0,2.0,2.0,110.0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_Lyc%C3%A9e_Lyautey_55164160.htm,Appartements , Casablanca,Bourgogne
300000.0,3.0,1.0,87.0,https://www.avito.ma/fr/sidi_bouzekri/appartements/Appartement_87m%C2%B2_%C3%A0_Sidi_Bouzekri_Mekn%C3%A8s_52084769.htm,Appartements , Meknès,Sidi Bouzekri
1150000.0,2.0,1.0,109.0,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement__vendre_109_m%C2%B2__OULAD_TALB_MANDARONA_55501277.htm,Appartements , Casablanca,Aïn Chock
250000.0,2.0,1.0,60.0,https://www.avito.ma/fr/route_d_azemmour/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_56787632.htm,Appartements , Casablanca,Route d'Azemmour
850000.0,2.0,1.0,98.0,https://www.avito.ma/fr/allal_el_fassi/appartements/vente_appartement_98_m__allal_El_fassi__56787628.htm,Appartements , Marrakech,Allal El Fassi
1120000.0,,,,https://immoneuf.avito.ma/fr/unite/44o?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2245000.0,3.0,2.0,135.0,https://www.avito.ma/fr/californie/appartements/3_Chambres_%C3%A0_vendre_126_m%C2%B2_%C3%A0_Californie_56701043.htm,Appartements , Casablanca,Californie
460000.0,2.0,1.0,56.0,https://www.avito.ma/fr/autre_secteur/appartements/complexe_farah_56552596.htm,Appartements , Tanger,Autre secteur
650000.0,,,,https://immoneuf.avito.ma/fr/unite/TVg?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1050000.0,1.0,1.0,50.0,https://www.avito.ma/fr/2_mars/appartements/Magnifique_Studio__56704216.htm,Appartements , Casablanca,2 Mars
861300.0,2.0,2.0,87.0,https://www.avito.ma/fr/errahma/appartements/_%D8%B4%D9%82%D8%A9_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9_%D9%85%D8%B9_%D8%A7%D9%84%D8%AF%D8%B9%D9%85_56647485.htm,Appartements , Casablanca,Errahma
950000.0,1.0,1.0,,https://www.avito.ma/fr/anfa/appartements/STUDIO_A_VENDRE_BOULEVARD_ANFA__56226181.htm,Appartements , Casablanca,Anfa
2600000.0,2.0,2.0,,https://www.avito.ma/fr/hassan/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Hasssn_56755337.htm,Appartements , Rabat,Hassan
4700000.0,,,960.0,https://www.avito.ma/fr/bouaakkaz/villas_et_riads/train_villa_Avec_deux_fa%C3%A7ades_sur_la_rue_56787627.htm,Villas et Riads , Marrakech,Bouaakkaz
1440000.0,3.0,2.0,136.0,https://www.avito.ma/fr/martil/appartements/Appartement_de_lux_meubl%C3%A9_136m%C2%B2_%C3%A0_Martil_51318143.htm,Appartements , Martil,Toute la ville
840000.0,,,,https://immoneuf.avito.ma/fr/unite/pOd?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
890000.0,3.0,2.0,96.0,https://www.avito.ma/fr/martil/appartements/%D8%B4%D9%82%D9%82_%D8%B9%D8%B5%D8%B1%D9%8A%D8%A9_%D8%A8%D8%AC%D9%88%D8%AF%D8%A9_%D8%AE%D9%8A%D8%A7%D9%84%D9%8A%D8%A9__56477786.htm,Appartements , Martil,Toute la ville
930600.0,,,,https://immoneuf.avito.ma/fr/unite/jYA?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2250000.0,3.0,2.0,181.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_158_m%C2%B2_%C3%A0_Bouznika__mandarona__56666109.htm,Appartements , Bouznika,Autre secteur
3500000.0,3.0,3.0,,https://www.avito.ma/fr/sidi_bouknadel/appartements/Magnifique_appartement_meubl%C3%A9_front_de_mer_56008340.htm,Appartements , Sidi Bouknadel,Toute la ville
790000.0,2.0,2.0,104.0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_104_m%C2%B2_%C3%A0_Casablanca_54211100.htm,Appartements , Casablanca,Oulfa
6000000.0,,,,https://immoneuf.avito.ma/fr/unite/toa?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1000000.0,2.0,1.0,,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Sidi_Rahal_56715463.htm,Appartements , Sidi Rahal,Toute la ville
1100000.0,,,85.0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Vente_Maison_de_85_m2_%C3%A0_Marrakech_56646087.htm,Maisons , Marrakech,Ancienne Médina
1095000.0,,,,https://immoneuf.avito.ma/fr/unite/47D?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
6500000.0,8.0,4.0,,https://www.avito.ma/fr/corniche/villas_et_riads/Superbe_villa_%C3%A0_vendre_%C3%A0_Mohammedia_56351490.htm,Villas et Riads , Mohammedia,Corniche
4800000.0,3.0,2.0,,https://www.avito.ma/fr/les_cretes/villas_et_riads/Villa_exceptionnelle_%C3%A0_Vendre_%C3%A0_Mohammedia_56351594.htm,Villas et Riads , Mohammedia,Les Cretes
2650000.0,3.0,3.0,168.0,https://www.avito.ma/fr/saidia/appartements/Appartement_duplex_%C3%A0_vendre_168_m%C2%B2_%C3%A0_Saidia_55770282.htm,Appartements , Saidia,Toute la ville
1611000.0,,,,https://immoneuf.avito.ma/fr/unite/jnA?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
3700000.0,5.0,6.0,400.0,https://www.avito.ma/fr/route_de_tahanaoute/villas_et_riads/Vente_Superbe_Villa_%C3%A0_Route_Tahnaout_56654180.htm,Villas et Riads , Marrakech,Route de Tahanaoute
850000.0,2.0,1.0,,https://www.avito.ma/fr/val_fleury/appartements/Appartement_%C3%A0_vendre_107_m%C2%B2_%C3%A0_K%C3%A9nitra_56761489.htm,Appartements , Kénitra,Val Fleury
7000000.0,4.0,3.0,,https://www.avito.ma/fr/el_menzeh/villas_et_riads/Villa_haut_standing_%C3%A0_El_Menzeh_Jardin___piscine_56702059.htm,Villas et Riads , El Menzeh,Toute la ville
2200000.0,,,,https://immoneuf.avito.ma/fr/unite/jUm?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
740000.0,3.0,2.0,92.0,https://www.avito.ma/fr/hamria/appartements/Appartement_3ch_salon_Hamria_56582430.htm,Appartements , Meknès,Hamria
8000000.0,8.0,4.0,,https://www.avito.ma/fr/riyad/villas_et_riads/villa_%C3%A0_vendre_4_fa%C3%A7ade__56637980.htm,Villas et Riads , Rabat,Riyad
330000.0,3.0,2.0,,https://www.avito.ma/fr/had_soualem/appartements/%D8%B4%D9%82%D9%82_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_70_m%C2%B2_%D9%81%D9%8A_%D8%AD%D8%AF_%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D9%84%D9%85_56787608.htm,Appartements , Had Soualem,Toute la ville
380000.0,2.0,1.0,,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Sidi_Rahal_56253809.htm,Appartements , Sidi Rahal,Toute la ville
1100000.0,,,,https://immoneuf.avito.ma/fr/unite/4ji?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1300000.0,2.0,2.0,76.0,https://www.avito.ma/fr/ain_mezouar/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Marrakech_56787607.htm,Appartements , Marrakech,Ain Mezouar
3860000.0,,,,https://immoneuf.avito.ma/fr/unite/yxf?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
475000.0,3.0,2.0,90.0,https://www.avito.ma/fr/el_bassatine/appartements/Appart_80_m%C2%B2_%C3%A0_El_bassatine_En_face_nouveau_march%C3%A9_56470303.htm,Appartements , Meknès,El Bassatine
5900000.0,4.0,4.0,,https://www.avito.ma/fr/ville_verte/villas_et_riads/Villa_%C3%A0_vendre_prestigia__56348687.htm,Villas et Riads , Bouskoura,Ville verte
1300000.0,2.0,2.0,76.0,https://www.avito.ma/fr/ain_mezouar/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Marrakech_56787607.htm,Appartements , Marrakech,Ain Mezouar
2600000.0,4.0,4.0,,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_commercial_Angle_100_m2_%C3%A0_cot%C3%A9_Bd_al_qods_56212815.htm,Maisons , Casablanca,Aïn Chock
1500000.0,,,,https://immoneuf.avito.ma/fr/unite/4jN?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
420000.0,2.0,1.0,56.0,https://www.avito.ma/fr/es_saada/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D8%AF%D9%8A%D9%88%D8%B1_%D9%85%D8%B1%D8%AC%D8%A7%D9%86_%D9%82%D8%B1%D8%A8_%D8%AC%D9%85%D9%8A%D8%B9_%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%81%D9%82_%D8%A7%D9%84%D8%B6%D8%B1%D9%88%D8%B1%D9%8A%D8%A9__55213265.htm,Appartements , Marrakech,Es Saada
1720000.0,2.0,2.0,,https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Tr%C3%A8s_bel_appartement_%C3%A0_vendre__56207436.htm,Appartements , Rabat,Quartier de l'Océan
390000.0,,,,https://immoneuf.avito.ma/fr/unite/4jP?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
20000000.0,4.0,,,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_Haut_Standing_%C3%A0_vendre_%C3%A0__Souissi_Rabat_56489985.htm,Villas et Riads , Rabat,Souissi
2019000.0,4.0,1.0,146.0,https://www.avito.ma/fr/talborjt/appartements/Appartement_%C3%A0_vendre_146_m%C2%B2_La_perle_D_Agadir_56449554.htm,Appartements , Agadir,Talborjt
550000.0,2.0,1.0,63.0,https://www.avito.ma/fr/martil/appartements/%D8%B4%D9%82%D9%82_%D8%B9%D8%B5%D8%B1%D9%8A%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__56713573.htm,Appartements , Martil,Toute la ville
1550000.0,3.0,,96.0,https://www.avito.ma/fr/laimoune/appartements/Superbe_appartement_neuf_residence_ferm%C3%A9e_56317672.htm,Appartements , Casablanca,Laimoune
2276500.0,,,,https://immoneuf.avito.ma/fr/unite/jiW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2239000.0,,,,https://immoneuf.avito.ma/fr/unite/92r?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
400000.0,2.0,1.0,54.0,https://www.avito.ma/fr/oulfa/appartements/Vente_Appartement_3_pi%C3%A8ces_de_54_m2_%C3%A0_Casablanca_56787586.htm,Appartements , Casablanca,Oulfa
3000000.0,,,233.0,https://www.avito.ma/fr/bouskoura/appartements/Vente_Appartement_de_233_m2_%C3%A0_Bouskoura_56787585.htm,Appartements , Bouskoura,
1100000.0,3.0,2.0,128.0,https://www.avito.ma/fr/oulfa/appartements/123556_Vente_Appt_%C3%A0_Casablanca_Oulfa_de_128_m%C2%B2_56787582.htm,Appartements , Casablanca,Oulfa
1326000.0,,,,https://immoneuf.avito.ma/fr/unite/Jy0?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
480000.0,2.0,2.0,,https://www.avito.ma/fr/sidi_moumen/appartements/appt__a_vendre__56411397.htm,Appartements , Casablanca,Sidi Moumen
1600000.0,6.0,2.0,1500.0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/%D9%81%D9%8A%D9%84%D8%A7_%D9%85%D8%AD%D9%81%D8%B8%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%86%D9%88%D8%A7%D8%AD%D9%8A_%D8%AA%D8%B7%D9%88%D8%A7%D9%86__55827016.htm,Villas et Riads , Tétouan,Autre secteur
570000.0,,,,https://immoneuf.avito.ma/fr/unite/jip?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1700000.0,3.0,1.0,,https://www.avito.ma/fr/aida/appartements/Appartement_%C3%A0_vendre_Aida_Village_56357235.htm,Appartements , Tanger,Aida
560000.0,2.0,1.0,,https://www.avito.ma/fr/almaz/appartements/Appartement_%C3%A0_vendre___Riad_Sofia_56709150.htm,Appartements , Casablanca,Almaz
420000.0,,,,https://immoneuf.avito.ma/fr/unite/yx4?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1820000.0,2.0,3.0,115.0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Piscine__Jardin__Haut_Standing__2_et_3_chambres_56316188.htm,Appartements , Casablanca,Casablanca Finance City
1776000.0,3.0,3.0,111.0,https://www.avito.ma/fr/almaz/appartements/Piscine__residence_ferm%C3%A9e__Laymoun_Titres_dispo_56481920.htm,Appartements , Casablanca,Almaz
1565300.0,,,,https://immoneuf.avito.ma/fr/unite/mfj?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
590000.0,3.0,1.0,100.0,https://www.avito.ma/fr/martil/appartements/Appartement_titr%C3%A9_95_m2_%C3%A0_martil_55596532.htm,Appartements , Martil,Toute la ville
1800000.0,3.0,3.0,1.0,https://www.avito.ma/fr/oulfa/appartements/appartement_neuf_a_3min_de_CFC_56316152.htm,Appartements , Casablanca,Oulfa
1960000.0,3.0,3.0,123.0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Piscine_et_jardins__nouveau__Cheikh_Khalifa_56414033.htm,Appartements , Casablanca,Casablanca Finance City
786000.0,,,,https://immoneuf.avito.ma/fr/unite/47s?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
4490000.0,3.0,3.0,320.0,https://www.avito.ma/fr/bouskoura_centre/villas_et_riads/Splendide_villa_en_face_de_motors_village__56524652.htm,Villas et Riads , Bouskoura,Bouskoura centre
718000.0,4.0,2.0,120.0,https://www.avito.ma/fr/lahraouyine/appartements/%D8%B4%D9%82%D8%A9_%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_120%D9%85_%D8%A8%D8%A7%D9%84%D9%87%D8%B1%D8%A7%D9%88%D9%8A%D9%8A%D9%86_56688967.htm,Appartements , Lahraouyine,Toute la ville
4200000.0,3.0,2.0,198.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/Villa_%C3%A0_Marina_blanca__56247315.htm,Villas et Riads , Dar Bouazza,Toute la ville
1020000.0,,,,https://immoneuf.avito.ma/fr/unite/L0J?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
250000.0,2.0,1.0,,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_50_m%C2%B2_%C3%A0_Casablanca_55037752.htm,Appartements , Casablanca,Sidi Bernoussi
250000.0,,,,https://immoneuf.avito.ma/fr/unite/jLh?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
390000.0,2.0,1.0,70.0,https://www.avito.ma/fr/assam/appartements/Tr%C3%A8s_bels__Appartements__%C3%A0_K%C3%A9nitra_48757649.htm,Appartements , Kénitra,Assam
637500.0,,,,https://immoneuf.avito.ma/fr/unite/FWF?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
760000.0,2.0,2.0,80.0,https://www.avito.ma/fr/martil/appartements/%D8%B4%D9%82%D9%82_%D8%B9%D8%B5%D8%B1%D9%8A%D8%A9_%D8%BA%D8%A7%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A7%D9%84%D8%AC%D9%88%D8%AF%D8%A9_%D9%88%D8%A7%D9%84%D8%B1%D9%81%D8%A7%D9%87%D9%8A%D8%A9__56752378.htm,Appartements , Martil,Toute la ville
850000.0,1.0,1.0,39.0,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_34_m%C2%B2_%C3%A0_Casablanca_52778245.htm,Appartements , Casablanca,Maarif
420000.0,2.0,1.0,80.0,https://www.avito.ma/fr/autre_secteur/appartements/Baisse_de_prix_Appart_2_Fa%C3%A7ades_2_balcons_Alliance_56062679.htm,Appartements , Kénitra,Autre secteur
730000.0,,,,https://immoneuf.avito.ma/fr/unite/jsV?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
8400000.0,3.0,2.0,,https://www.avito.ma/fr/quartier_du_soleil/villas_et_riads/Villa_avec_commerce_de_restauration_%C3%A0_Mohammedia_56209950.htm,Villas et Riads , Mohammedia,Quartier Du Soleil
12000000.0,9.0,5.0,830.0,https://www.avito.ma/fr/polo/villas_et_riads/Villa_renover_dans_le_quartier_polo_55727498.htm,Villas et Riads , Casablanca,Polo
500000.0,2.0,1.0,,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_54903537.htm,Appartements , Casablanca,Oulfa
520000.0,2.0,1.0,,https://www.avito.ma/fr/boukhalef/appartements/Appartement_%C3%A0_vendre_47_m%C2%B2_%C3%A0_Tanger_56506348.htm,Appartements , Tanger,Boukhalef
24000000.0,6.0,1.0,,https://www.avito.ma/fr/souissi/villas_et_riads/_Magnifique_villa_%C3%A0_vendre_%C3%A0_Basatine_El_Menzah__53886781.htm,Villas et Riads , Rabat,Souissi
460000.0,1.0,1.0,42.0,https://www.avito.ma/fr/hay_izdihar/appartements/Appartement_42m%C2%B2_%C3%A0_vendre_HAY_IZDIHAR_Marrakech_56656953.htm,Appartements , Marrakech,Hay Izdihar
1390000.0,3.0,2.0,151.0,https://www.avito.ma/fr/la_gironde/appartements/Appartement_Duplex_%C3%A0_vendre_150m2_%C3%A0_la_gironde_56490199.htm,Appartements , Casablanca,La Gironde
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/joE?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
800000.0,2.0,2.0,72.0,https://www.avito.ma/fr/martil/appartements/Appartements_de_luxe_pr%C3%A8s_de_Marjane_T%C3%A9touan_55775265.htm,Appartements , Martil,Toute la ville
350000.0,2.0,1.0,90.0,https://www.avito.ma/fr/hay_inbiat/appartements/%D8%AD%D9%8A_%D8%A7%D9%84%D8%A7%D9%86%D8%A8%D8%B9%D8%A7%D8%AA_%D8%B4%D8%A7%D8%B1%D8%B9_%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D9%87%D9%8A%D8%AA%D9%85_56787551.htm,Appartements , Salé,Hay Inbiat
925000.0,,,,https://immoneuf.avito.ma/fr/unite/j0M?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2490000.0,3.0,3.0,156.0,https://www.avito.ma/fr/bachkou/appartements/Appartement_%C3%A0_vendre_138_m%C2%B2_%C3%A0_Casablanca_56641887.htm,Appartements , Casablanca,Bachkou
1200000.0,1.0,1.0,59.0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Je_met_en_vent_appartement_a_agueliz_56430435.htm,Appartements , Marrakech,Guéliz
210000.0,,,,https://immoneuf.avito.ma/fr/unite/jf5?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
3000000.0,4.0,2.0,,https://www.avito.ma/fr/la_colline/villas_et_riads/Superbe_Villa_%C3%A0_Mohammedia___Opportunit%C3%A9_Unique_56256449.htm,Villas et Riads , Mohammedia,La Colline
1320000.0,1.0,2.0,,https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Appartement_neuf_%C3%A0_vendre__56257088.htm,Appartements , Rabat,Quartier de l'Océan
1150000.0,1.0,1.0,43.0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Tr%C3%A8s_Jolie_Studio_%C3%80_Vendre_%C3%80_Gu%C3%A9liz_56376694.htm,Appartements , Marrakech,Guéliz
3700000.0,,,,https://immoneuf.avito.ma/fr/unite/HG4?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
4600000.0,2.0,0.0,127.0,https://www.avito.ma/fr/moulay_youssef/maisons/R4_A_VENDRE_CENTRE_VILLE_MOULAY_YOUSSEF__56787548.htm,Maisons , Casablanca,Moulay Youssef
1700000.0,2.0,1.0,207.0,https://www.avito.ma/fr/branes_1/appartements/Appartement_%C3%A0_vendre_207_m%C2%B2_%C3%A0_Tanger_56787545.htm,Appartements , Tanger,Branes 1
450000.0,2.0,1.0,,https://www.avito.ma/fr/hay_lazaret/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_hay_lazaret_Oujda_54917051.htm,Appartements , Oujda,Hay Lazaret
2140000.0,,,,https://immoneuf.avito.ma/fr/unite/4j3?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2900000.0,5.0,3.0,,https://www.avito.ma/fr/a%C3%AFn_chock/villas_et_riads/Villa_167_m2_El_Fath_Prolongement_2_Mars_56297223.htm,Villas et Riads , Casablanca,Aïn Chock
4750000.0,3.0,3.0,182.0,https://www.avito.ma/fr/hay_riad/appartements/Bel_Appartement_%C3%A0_vendre_182_m%C2%B2_%C3%A0_Hay_Riad_Rabat_56783150.htm,Appartements , Rabat,Hay Riad
